Site Name,Date (D/M/Y),Crew,BAF,Mapsheet,Latitude,Longitude,Target Species,Stock Type,Planting Date (MM/YYYY),Seedlot(s),Origin Location,Origin Latitude,Origin Longitude,Origin Elevation (m),BGC Unit,Comments,Slope (%),Azimuth,Elevation (m),Tree Number,Site Tree,Spp,Total Height (m),DBH(cm),Crown Class,Site Series,BH age,Stem Infec'n,Scar,Fork/Crook,Frost Crack, D or B Top,Sweep,FHF1,FHF2,Other,Dom/ Co-dom,Inter/Supp,Photo Number,Tree Density,Comments,Site,FHF,Competition,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M011-88(2),17-09-2010,LDM,4,93M011,55.18969,-127.87807,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,03  tending to 01,10 (25 in general area),330,736,5,2,Fdi,6.2,5.9,C,3,9,,,,,,,,,,80,20,L9331-9349 (first shots general of plantation),n/a,,Good site.  Low brush now but moderate to high potential.  Not a significant factor.,No cold air ponding.  A few trees in the stand with old forks or a new fork with lateral branch taking over.  Occasional snow press.,Competition now becoming important but not initially a factor.,Area not broadcast burned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M011-88(2),17-09-2010,LDM,4,93M011,55.18969,-127.87807,Fdi,,,,,,,,ICHmc2,03  tending to 01,10 (25 in general area),330,736,6,2,Hw,5.3,7.2,I,3,11,,,,,,,,,,80,20,L9331-9349 (first shots general of plantation),n/a,,Good site.  Low brush now but moderate to high potential.  Not a significant factor.,No cold air ponding.  A few trees in the stand with old forks or a new fork with lateral branch taking over.  Occasional snow press.,Competition now becoming important but not initially a factor.,Area not broadcast burned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M011-88(2),17-09-2010,LDM,4,93M011,55.18969,-127.87807,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,03  tending to 01,10 (25 in general area),330,736,7,2,Fdi,7.9,12.5,C,3,13,,,,,,,,,,80,20,L9331-9349 (first shots general of plantation),n/a,,Good site.  Low brush now but moderate to high potential.  Not a significant factor.,No cold air ponding.  A few trees in the stand with old forks or a new fork with lateral branch taking over.  Occasional snow press.,Competition now becoming important but not initially a factor.,Area not broadcast burned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,1,1,Fdi,10,16.5,C,3,19,,,,,,,,,"double checked age, hit pith twice",80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,2,1,Fdi,6.1,7.5,I,3,10,,,,,,,,,,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,3,1,Fdi,10.3,12.5,C,3,17,,,,,,,,,,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,,,,,,,,ICHmc2,,45,250,697,4,1,Pl,9.1,13.4,C,3,18,,,,,,,,,,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,,,,,,,,ICHmc2,,45,250,697,5,1,Pl,7.4,11.1,I,3,17,,,,,X,X,,,major sweep,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,6,1,Fdi,7.7,14.2,C,3,18,,,X,,,,,,,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,7,1,Fdi,9.9,16.6,C,3,18,,,,,,,,,,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-8,14-08-2010,LDM,4,93M033,55.33124,-127.56596,Fdi,Not recorded,"May, 1989",8580,Horsey Creek,53.1,-119.7333,680,ICHmc2,,45,250,697,8,1,Fdi,7.6,14,C,3,15,,,X,,,,,,upper stem,80,20,"J2413-16, all dark vertical format, last 3 of site tree",n/a,,Good site. Likely early brush competition.  Good aspect.,Probably some frost damage causing minor forking.  Most trees quickly re-established a dominant leader.,Not a significant issue.,Survival possibly not great (uncertain about planting density).  Growth of surviving trees comparable or better than Pl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,1,1,Fdi,10.8,17.9,D,1,14,,,x,,,,,,fork top whorl,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,2,1,Fdi,9.7,11.6,C,1,14,,,,,,,,,,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,3,1,Fdi,6.5,4.7,I,1,8,,,,,,,,,"minor fork, recovered",55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,4,1,Fdi,6,6.9,I,1,10,,,,,,,,,,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,5,1,Fdi,7.7,8.8,C,1,11,,,,,,,,,,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,6,1,Fdi,7,8.6,I,1,9,,,,,,,,,"old fork, recovered",55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,7,1,Fdi,6.6,5.7,I,1,9,,,,,,,,,,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(1),15-09-2010,LDM,n/a,93M033,55.33297,-127.57175,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,40,265,575,8,1,Fdi,10.5,13.8,C,1,13,,,,,,,,,,55,45,L9280-9285 (80 = site tree),"3400 stems/ha, Fd4Hw4Cw2, Fd as entered, Hw 11-20 cm dbh, 7-11m height",,Medium to good site. West aspect.  Well drained soils.  No cold air ponding.,Relatively little frost damage,Competition a significant factor w/some Hw natural advance regen doing initially better than Fd.  Brush not an issue.  Area not burned.  Initial planting density unknown.  Survival good in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,1,1,Fdi,10.1,11.2,C,1,13,,,,,,,,,no major forest health issues,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,2,1,Fdi,8.9,10.1,C,1,13,,,,,,,,,,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,3,1,Fdi,7.9,7.5,I,1,10,,,,,,,,,,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,4,1,Fdi,4.7,4.8,S,1,8,,,,,,,,,age estimated from whorls,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,5,1,Fdi,9.4,8.7,C,1,11,,,,,,,,,,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,6,1,Fdi,6.1,4.9,S,1,9,,,,,,,,,age estimated from whorls,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,7,1,Fdi,4,3.4,S,1,10,,,,,,,,,age estimated from whorls,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,,,,,,,,ICHmc2,,33,250,580,8,1,Pl,12.6,20.6,D,1,20,,,,,,,,,see photo 9286,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M033-9(2),15-09-2010,LDM,n/a,93M033,55.33167,-127.57165,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,33,250,580,9,1,Fdi,1.8,0.3,S,1,2,,,,,,,,,,50,50,L9286-9281,"2000 stems/ha Fd4Hw4Pl2, Hw = 16cm dbh, 9.5m tall",,Medium site.  West aspect. Well drained. No cold air ponding. No issues.,Some evidence of bud kill and forking.  Two trees with snow press (see photo 9287).,Competition generally an important factor.  Most Fd had slow initial growth and had a disadvantage relative to the advance regen and early seed-in.  Initial planting density unknown.  Pockets of good survival but overall survival may have been poor.  Area not burned.  Leaders 50 cm on codom trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,06-Mar,130,432,1,1,Fdi,11.8,16.2,C,1,15,,,,,,,,,no forest health issues,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,06-Mar,130,432,2,1,Fdi,11.5,14,C,1,15,,,,,,,,,,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,06-Mar,130,432,3,1,Fdi,10.4,20.2,C,1,15,,,,,,,,,old fork recovered,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,1+0 PSB 313,"May, 1989",1256,Lonesome Lake,52.25,-125.75,610,ICHmc2,,06-Mar,130,432,4,1,Fdi,9.6,11.3,C,1,14,,,,,,,,,,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,,,,,,,,ICHmc2,,06-Mar,130,432,5,1,Hw,9.7,12.5,C,1,14,,,,,,,,,,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M052-28(1),16-09-2010,LDM,4,93M052,55.51593,-127.73379,Fdi,,,,,,,,ICHmc2,,06-Mar,130,432,6,1,Pl,11,14.5,C,1,15,,,,,,,,,,80,20,"L9306-9313, some of squirrels drying mushrooms",n/a,,Medium site. Moderate brush.  No cold air ponding.  Not a significant factor.,Evidence of frost damage minimal.  No other significant forest health issues.,Some Fd with slow initial growth not in main canopy.  Some natural stocking may have had an early height advantage.,Uncertain what initial planting density was.  Fd occurs in pockets.  Hard to know if survival was good or not.  Some trees possibly planted years before others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
